Account Id,Account Name,Account Owned By,Account Type,Address,Billing City,Billing Region,Billing State,Close Date,Closed,Created Date,Industry,Opportunity ID,Opportunity Name,Opportunity Type,Product Name,Stage,Won,Zip Code,Amount,Discount Granted,Opportunity Quantity,Unit Price
001i0000008rFv6AAE,Cras Industries,Greg Long,Gold,"1800 N University Dr, Coral Springs, FL 33071-6031",Coral Springs,Southeast,Florida,5/25/2015,Vrai,5/18/2015,Agriculture,006i0000001vxmAAAQ,Cras Industries vxmAAAQ  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,33071,1617,23.00%,3,700
001i0000008rFwpAAE,Lorem Vitae Consulting,Jason Washington,Gold,"2461 Rockfish Valley Hwy, Nellysford, VA 22958-2306",Nellysford,Southeast,Virginia,5/25/2015,Vrai,5/24/2015,Financial Services,006i0000001vxnuAAA,Lorem Vitae Consulting vxnuAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,22958,2400,25.00%,4,800
001i0000008rFvYAAU,Ut LLC,Jason Washington,Gold,"4187 Plank Rd, Fredericksburg, VA 22407-4896",Fredericksburg,Southeast,Virginia,5/25/2015,Vrai,5/19/2015,Financial Services,006i0000001vxmdAAA,Ut LLC vxmdAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,22407,3907.2,12.00%,37,120
001i0000008rFuSAAU,Dictum Placerat Augue LLP,Kevin Gibson,Gold,"141 S Main St, Slippery Rock, PA 16057-1246",Slippery Rock,Northeast,Pennsylvania,5/25/2015,Vrai,5/17/2015,Insurance,006i0000001vxlYAAQ,Dictum Placerat Augue LLP vxlYAAQ  MOL Premium Services,Services,MOL Premium,Closed Won,Vrai,16057,15300,10.00%,17,1000
001i0000008rFveAAE,Phasellus Elit Pede Consulting,Keyur Cruz,Gold,"1844 M 119 Harbor-Petoskey Rd, Petoskey, MI 49770-9341",Petoskey,Midwest,Michigan,5/25/2015,Vrai,5/19/2015,Technology,006i0000001vxmjAAA,Phasellus Elit Pede Consulting vxmjAAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,49770,74592,28.00%,148,700
001i0000008rFv8AAE,Ut Molestie Consulting,Fred Jenkins,Gold,"202 San Benancio Rd, Salinas, CA 93908-9124",Salinas,West,California,5/25/2015,Vrai,5/18/2015,Publishing,006i0000001vxmCAAQ,Ut Molestie Consulting vxmCAAQ  MOL Mobile Software,Software,MOL Mobile,Closed Won,Vrai,93908,13932,14.00%,18,900
001i0000008rFVtAAM,Ante LLC,Eric Barnes,Other,"28779 Hunter Creek Loop, Gold Beach, OR 97444-9626",Gold Beach,West,Oregon,5/25/2015,Vrai,3/23/2015,Agriculture,006i0000001vxNFAAYZ,Ante LLC vxNFAAYZ  MOL Mobile Software,Software,MOL Mobile,Closed Won,Vrai,97444,58320,19.00%,80,900
001i0000008rFwxAAE,Plow King,Eric Barnes,Gold,"101 Oak St, Ashland, OR 97520-1802",Ashland,West,Oregon,5/25/2015,Vrai,5/24/2015,Technology,006i0000001vxo2AAA,Plow King vxo2AAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,97520,11968,12.00%,17,800
001i0000008rFwXAAU,Semper Auctor Foundation,Fred Jenkins,Gold,"777 The Alameda, San Jose, CA 95126-3155",San Jose,West,California,5/26/2015,Vrai,5/23/2015,Healthcare,006i0000001vxncAAA,Semper Auctor Foundation vxncAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Lost,Faux,95126,345.6,4.00%,3,120
001i0000008rFvuAAE,Consequat Foundation,Dennis Watson,Gold,"7668 Wooster Pike, Cincinnati, OH 45227-3926",Cincinnati,Midwest,Ohio,5/26/2015,Vrai,5/20/2015,Automotives,006i0000001vxmzAAA,Consequat Foundation vxmzAAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,45227,1316,6.00%,2,700
001i0000008rFy3AAE,Suspendisse Commodo Tincidunt PC,Eric Barnes,Gold,"1550 NW 49th St, Seattle, WA 98107-4731",Seattle,West,Washington,5/27/2015,Vrai,5/29/2015,Technology,006i0000001vxp8AAA,Suspendisse Commodo Tincidunt PC vxp8AAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Lost,Faux,98107,360,25.00%,4,120
001i0000008rFznAAE,Tellus Eu Augue Incorporated,Kevin Gibson,Gold,"34 N Cherry Ln, York, PA 17401-5306",York,Northeast,Pennsylvania,5/27/2015,Vrai,5/23/2015,Financial Services,006i0000001vxnRAAQ,Tellus Eu Augue Incorporated vxnRAAQ  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,17401,2592,19.00%,4,800
001i0000008rFvdAAE,Eu Sem LLC,Keyur Cruz,Gold,"1075 Country Ln Ste 100, Ishpeming, MI 49849-3402",Ishpeming,Midwest,Michigan,5/27/2015,Vrai,5/19/2015,Publishing,006i0000001vxmiAAA,Eu Sem LLC vxmiAAA  MOL Premium Services,Services,MOL Premium,Closed Won,Vrai,49849,56840,2.00%,58,1000
001i0000008rFwpAAE,Lorem Vitae Consulting,Jason Washington,Gold,"2461 Rockfish Valley Hwy, Nellysford, VA 22958-2306",Nellysford,Southeast,Virginia,5/27/2015,Vrai,5/22/2015,Financial Services,006i0000001vxnGAAQ,Lorem Vitae Consulting vxnGAAQ  MOL Standard Software,Software,MOL Mobile,Closed Won,Vrai,22958,17802,14.00%,23,900
001i0000008rFxWAAU,Vitae Institute,Kevin Gibson,Gold,"208 Old York Rd, Jenkintown, PA 19046",Jenkintown,Northeast,Pennsylvania,5/29/2015,Vrai,5/29/2015,Telecommunication,006i0000001vxobAAA,Vitae Institute vxobAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,19046,12160,20.00%,19,800
001i0000008rFzdAAE,Mauris Company,Eric Barnes,Gold,"1514 NW Leary Way, Seattle, WA 98107-4739",Seattle,West,Washington,5/29/2015,Vrai,5/31/2015,Healthcare,006i0000001vxqbAAA,Mauris Company vxqbAAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,98107,1330,5.00%,2,700
001i0000008rFxKAAU,At Incorporated,Joe Ford,Gold,"454 Carolina Wy, Highlands, NC 28741",Highlands,Southeast,North Carolina,5/30/2015,Vrai,5/29/2015,Transportation,006i0000001vxoPAAQ,At Incorporated vxoPAAQ  MOL Premium Software,Software,MOL Premium,Closed Lost,Faux,28741,3792,21.00%,4,1200
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,5/30/2015,Vrai,5/29/2015,Recreation,006i0000001vxoJAAQ,123 Warehousing vxoJAAQ  MOL Premium Software,Software,MOL Premium,Closed Lost,Faux,85544,96768,16.00%,96,1200
001i0000008rG04AAE,Cubilia Curae; Donec LLP,Eric Barnes,Gold,"1108 NW 52nd St, Seattle, WA 98107-5129",Seattle,West,Washington,5/30/2015,Vrai,6/1/2015,Retail,006i0000001vxr2AAA,Cubilia Curae; Donec LLP vxr2AAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,98107,2304,28.00%,4,800
001i0000008rGCtAAM,Consequat Dolor Vitae LLC,Jesse Alexander,Gold,"1110 Westloop Pl, Manhattan, KS 66502-2838",Manhattan,Midwest,Kansas,5/30/2015,Vrai,5/30/2015,Retail,006i0000001vxpFAAQ,Consequat Dolor Vitae LLC vxpFAAQ  MOL Standard Software,Maintenance,MOL Mobile,Closed Won,Vrai,66502,211.2,12.00%,2,120
001i0000008rFyNAAU,Magna Nam Ligula LLC,Kevin Gibson,Gold,"298 Mill St Frnt, Danville, PA 17821-2090",Danville,Northeast,Pennsylvania,5/30/2015,Vrai,5/30/2015,Business Services,006i0000001vxpQAAQ,Magna Nam Ligula LLC vxpQAAQ  MOL Standard Software,Services,MOL Premium,Closed Won,Vrai,17821,10080,28.00%,14,1000
001i0000008rFxQAAU,Sit Amet PC,Julie Owens,Gold,"168 Water St, Binghamton, NY 13901-2761",Binghamton,Northeast,New York,5/30/2015,Vrai,5/29/2015,Insurance,006i0000001vxoVAAQ,Sit Amet PC vxoVAAQ  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,13901,5670,19.00%,10,700
001i0000008rFwmAAE,Aenean Eget Magna Foundation,Greg Long,Gold,"140 E Washington St PO Box 8111, Athens, GA 30601-2747",Athens,Southeast,Georgia,5/30/2015,Vrai,5/24/2015,Wholesale,006i0000001vxnrAAA,Aenean Eget Magna Foundation vxnrAAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,30601,1764,16.00%,3,700
001i0000008rFxgAAE,Facilisis Non LLP,Deepak Ramirez,Gold,"309 Court Ave Ste 100, Des Moines, IA 50309-2230",Des Moines,Midwest,Iowa,5/30/2015,Vrai,5/29/2015,Manufacturing,006i0000001vxolAAA,Facilisis Non LLP vxolAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,50309,21280,5.00%,28,800
001i0000008rFxqAAE,Sed Orci Company,Fred Jenkins,Gold,"25 39th Pl, Long Beach, CA 90803-2806",Long Beach,West,California,5/30/2015,Vrai,5/29/2015,Financial Services,006i0000001vxovAAA,Sed Orci Company vxovAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,90803,4800,0.00%,6,800
001i0000008rFx5AAE,Metus Aliquam Corporation,Tara Wang,Gold,"1228 Parkway Dr Ste D, Santa Fe, NM 87507-7319",Santa Fe,Southwest,New Mexico,5/31/2015,Vrai,5/25/2015,Technology,006i0000001vxoAAAQ,Metus Aliquam Corporation vxoAAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,87507,1520,5.00%,2,800
001i0000008rG6VAAU,Global Phone Networks(GPN),Fred Jenkins,Gold,"110 N Magnolia Ave, El Cajon, CA 92020",El Cajon,West,California,5/31/2015,Vrai,5/24/2015,Technology,006i0000001vxnoAAA,Global Phone Networks(GPN) vxnoAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,92020,12672,12.00%,18,800
001i0000008rFyAAAU,Sed Company,Kevin Gibson,Gold,"119 N Market St, Selinsgrove, PA 17870-1905",Selinsgrove,Northeast,Pennsylvania,6/1/2015,Faux,5/30/2015,Retail,006i0000001vxpEAAQ,Sed Company vxpEAAQ  MOL Standard Maintenance,Maintenance,MOL Standard,Discover,Faux,17870,950.4,12.00%,9,120
001i0000008rGAdAAM,Blandit At PC,Jamie Data,Gold,"28 Levesque Dr Ste 4 C/O Eliot Commons, Eliot, ME 03903-2073",Eliot,Northeast,Maine,6/1/2015,Faux,5/30/2015,Transportation,006i0000001vy71AAA,Blandit At PC vy71AAA  MOL Standard Services,Services,MOL Standard,Decision,Faux,3903,85722,22.00%,157,700
001i0000008rFz3AAE,Ipsum Donec Inc.,Tara Wang,Gold,"1201 W Hadley Ave, Las Cruces, NM 88005-2422",Las Cruces,Southwest,New Mexico,6/1/2015,Faux,5/30/2015,Automotives,006i0000001vxq1AAA,Ipsum Donec Inc. vxq1AAA  MOL Standard Software,Software,MOL Standard,Commit,Faux,88005,24424,29.00%,43,800
001i0000008rFykAAE,Varius Industries,Jennifer Gonzales,Gold,"807 N 3rd St, McCall, ID 83638-3806",McCall,West,Idaho,6/1/2015,Faux,5/30/2015,Healthcare,006i0000001vy72AAA,Varius Industries vy72AAA  MOL Standard Software,Software,MOL Standard,Commit,Faux,83638,36920,29.00%,65,800
001i0000008rFxTAAU,Egestas Duis Ac PC,Jennifer Gonzales,Gold,"117 S Central Ave, Sidney, MT 59270",Sidney,West,Montana,6/1/2015,Faux,5/29/2015,Technology,006i0000001vxoYAAQ,Egestas Duis Ac PC vxoYAAQ  MOL Standard Software,Software,MOL Standard,Decision,Faux,59270,3440,14.00%,5,800
001i0000008rG0AAAU,Elux India,Jamie Data,Gold,"26 Front St, Bangor, ME 04401-6418",Bangor,Northeast,Maine,6/2/2015,Faux,6/2/2015,Computer Hardware,006i0000001vxr8AAA,Elux India vxr8AAA  MOL Mobile Software,Software,MOL Mobile,Commit,Faux,4401,14580,19.00%,20,900
001i0000008rG6mAAE,Blandit Nam LLC,Deepak Ramirez,Gold,"613 S 2nd St, Milwaukee, WI 53204-1616",Milwaukee,Midwest,Wisconsin,6/2/2015,Faux,5/30/2015,Technology,006i0000001vxpdAAA,Blandit Nam LLC vxpdAAA  MOL Standard Software,Software,MOL Standard,Solution,Faux,53204,1872,22.00%,3,800
001i0000008rGCtAAM,Consequat Dolor Vitae LLC,Jesse Alexander,Gold,"1110 Westloop Pl, Manhattan, KS 66502-2838",Manhattan,Midwest,Kansas,6/2/2015,Faux,5/30/2015,Retail,006i0000001vxpGAAQ,Consequat Dolor Vitae LLC vxpGAAQ  MOL Standard Software,Software,MOL Standard,Solution,Faux,66502,1968,18.00%,3,800
001i0000008rG4rAAE,Non Nisi PC,Jesse Alexander,Gold,"117 E 11th St, Hays, KS 67601-3603",Hays,Midwest,Kansas,6/3/2015,Faux,5/30/2015,Technology,006i0000001vxpjAAA,Non Nisi PC vxpjAAA  MOL Standard Services,Services,MOL Standard,Commit,Faux,67601,9310,5.00%,14,700
001i0000008rFxXAAU,Gadgetron,Julie Owens,Gold,"1 Main St, Brockport, NY 14420",Brockport,Northeast,New York,6/3/2015,Faux,5/29/2015,Distribution,006i0000001vxocAAA,Gadgetron vxocAAA  MOL Mobile Software,Software,MOL Mobile,Qualify,Faux,14420,132246,21.00%,186,900
001i0000008rFxjAAE,Sagittis Placerat Cras Ltd,Dennis Watson,Other,"3312 Plaza Dr, New Albany, IN 47150-2478",New Albany,Midwest,Indiana,6/3/2015,Faux,5/29/2015,Healthcare,006i0000001vxooAAA,Sagittis Placerat Cras Ltd vxooAAA  MOL Mobile Software,Software,MOL Mobile,Decision,Faux,47150,65988,6.00%,78,900
001i0000008rG00AAE,Sed Id Risus Limited,Deepak Ramirez,Gold,"302 SW Maple St, Ankeny, IA 50023-2915",Ankeny,Midwest,Iowa,6/3/2015,Faux,6/1/2015,Services,006i0000001vxqyAAA,Sed Id Risus Limited vxqyAAA  MOL Standard Software,Software,MOL Standard,Discover,Faux,50023,7760,3.00%,10,800
001i0000008rFyoAAE,Faucibus Orci Inc.,Jesse Alexander,Gold,"2323 N Milwaukee Ave, Chicago, IL 60647-2924",Chicago,Midwest,Illinois,6/3/2015,Faux,5/30/2015,Healthcare,006i0000001vxpmAAA,Faucibus Orci Inc. vxpmAAA  MOL Standard Software,Software,MOL Standard,Discover,Faux,60647,98560,20.00%,154,800
001i0000008rG7DAAU,Mus Proin Ltd,Elissa Sanders,Gold,"1560 E 2nd Ave, Durango, CO 81301-5186",Durango,West,Colorado,6/3/2015,Faux,5/30/2015,Recreation,006i0000001vxprAAA,Mus Proin Ltd vxprAAA  MOL Standard Software,Software,MOL Standard,Solution,Faux,81301,355200,26.00%,600,800
001i0000008rFxxAAE,Minuteman Cafe,Eric Barnes,Gold,"151 E Jewett Blvd, White Salmon, WA 98672-8976",White Salmon,West,Washington,6/4/2015,Faux,5/29/2015,Entertainment,006i0000001vxp2AAA,Minuteman Cafe vxp2AAA  MOL Standard Software,Software,MOL Standard,Qualify,Faux,98672,520800,7.00%,700,800
001i0000008rG1jAAE,Phasellus Fermentum Incorporated,Eric Barnes,Gold,"1752 NW Market St # 633, Seattle, WA 98107-5264",Seattle,West,Washington,6/4/2015,Faux,6/6/2015,Technology,006i0000001vxshAAA,Phasellus Fermentum Incorporated vxshAAA  MOL Standard Software,Software,MOL Standard,Qualify,Faux,98107,239040,17.00%,360,800
001i0000008rGBLAA2,Gravida Nunc Consulting,Tara Wang,Gold,"825 N 7th Street, Phoenix, AZ 85006-3793",Phoenix,Southwest,Arizona,6/5/2015,Faux,6/2/2015,Retail,006i0000001vxrPAAQ,Gravida Nunc Consulting vxrPAAQ  MOL Mobile Maintenance,Maintenance,MOL Mobile,Commit,Faux,85006,5594.4,26.00%,63,120
001i0000008rGAwAAM,Placerat Orci Institute,Eric Barnes,Gold,"2019 Griffin Creek Rd, Medford, OR 97501-4131",Medford,West,Oregon,6/5/2015,Faux,6/2/2015,Manufacturing,006i0000001vxrXAAQ,Placerat Orci Institute vxrXAAQ  MOL Standard Maintenance,Maintenance,MOL Standard,Decision,Faux,97501,1900.8,28.00%,22,120
001i0000008rG0hAAE,Nulla Magna Institute,Tara Wang,Gold,"201 S Main Ave, Portales, NM 88130-6216",Portales,Southwest,New Mexico,6/5/2015,Faux,6/3/2015,Telecommunication,006i0000001vxrfAAA,Nulla Magna Institute vxrfAAA  MOL Standard Software,Software,MOL Standard,Discover,Faux,88130,20736,4.00%,27,800
001i0000008rG0uAAE,Est Ac Facilisis Institute,Eric Barnes,Gold,"407 Aplets Wy, Cashmere, WA 98815",Cashmere,West,Washington,6/5/2015,Faux,6/5/2015,Insurance,006i0000001vxrsAAA,Est Ac Facilisis Institute vxrsAAA  MOL Standard Software,Software,MOL Standard,Discover,Faux,98815,28080,22.00%,45,800
001i0000008rGCyAAM,Magna Foundation,Greg Powell,Other,"278 Derby St, Salem, MA 01970-3635",Salem,Northeast,Massachusetts,6/6/2015,Faux,6/5/2015,Business Services,006i0000001vxroAAA,Magna Foundation vxroAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Discover,Faux,1970,1612.8,4.00%,14,120
001i0000008rG1fAAE,Tincidunt Nunc Inc.,Elissa Sanders,Gold,"453 Nevada Hwy, Boulder City, NV 89005-2424",Boulder City,West,Nevada,6/6/2015,Faux,5/31/2015,Manufacturing,006i0000001vxqVAAQ,Tincidunt Nunc Inc. vxqVAAQ  MOL Standard Services,Services,MOL Standard,Commit,Faux,89005,59171,21.00%,107,700
001i0000008rG0IAAU,Consectetuer Euismod Incorporated,Joe Ford,Cloud,"505 W Jones St, Raleigh, NC 27603-1428",Raleigh,Southeast,North Carolina,6/6/2015,Faux,6/2/2015,Healthcare,006i0000001vxrGAAQ,Consectetuer Euismod Incorporated vxrGAAQ  MOL Mobile Software,Software,MOL Mobile,Solution,Faux,27603,7722,22.00%,11,900
001i0000008rG2eAAE,Lacus Quisque LLC,Eric Barnes,Gold,"5200 Denver Ave S, Seattle, WA 98108-2246",Seattle,West,Washington,6/6/2015,Faux,6/8/2015,Technology,006i0000001vxtgAAA,Lacus Quisque LLC vxtgAAA  MOL Mobile Software,Software,MOL Mobile,Commit,Faux,98108,25974,22.00%,37,900
001i0000008rG01AAE,Nisl Quisque Institute,Jesse Alexander,Gold,"1413 5th Ave, Moline, IL 61265-1335",Moline,Midwest,Illinois,6/7/2015,Faux,6/1/2015,Manufacturing,006i0000001vxqzAAA,Nisl Quisque Institute vxqzAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Qualify,Faux,61265,12074.4,14.00%,117,120
001i0000008rFzAAAU,Porttitor Interdum LLP,Fred Jenkins,Gold,"421 Center St, Yuba City, CA 95991-4505",Yuba City,West,California,6/7/2015,Faux,5/30/2015,Healthcare,006i0000001vxq8AAA,Porttitor Interdum LLP vxq8AAA  MOL Standard Maintenance,Maintenance,MOL Standard,Decision,Faux,95991,116.4,3.00%,1,120
001i0000008rG0kAAE,Placerat LLP,Fred Jenkins,Gold,"19201 Bear Valley Rd Ste D, Apple Valley, CA 92308-2704",Apple Valley,West,California,6/7/2015,Faux,6/4/2015,Technology,006i0000001vxriAAA,Placerat LLP vxriAAA  MOL Premium Software,Software,MOL Premium,Discover,Faux,92308,7056,16.00%,7,1200
001i0000008rG15AAE,Ac Mi Eleifend LLC,Deepak Ramirez,Gold,"32 3rd St NE, Minot, ND 58703-3108",Minot,Midwest,North Dakota,6/7/2015,Faux,6/5/2015,Telecommunication,006i0000001vxs3AAA,Ac Mi Eleifend LLC vxs3AAA  MOL Standard Software,Software,MOL Standard,Solution,Faux,58703,30096,1.00%,38,800
001i0000008rFznAAE,Tellus Eu Augue Incorporated,Kevin Gibson,Gold,"34 N Cherry Ln, York, PA 17401-5306",York,Northeast,Pennsylvania,6/7/2015,Faux,6/1/2015,Financial Services,006i0000001vxqlAAA,Tellus Eu Augue Incorporated vxqlAAA  MOL Standard Software,Software,MOL Standard,Commit,Faux,17401,116736,4.00%,152,800
001i0000008rFyuAAE,Fusce Foundation,Jennifer Gonzales,Gold,"615 S 1st Ave, Pocatello, ID 83201-6557",Pocatello,West,Idaho,6/7/2015,Faux,5/30/2015,Healthcare,006i0000001vxpsAAA,Fusce Foundation vxpsAAA  MOL Standard Software,Software,MOL Standard,Decision,Faux,83201,13800,25.00%,23,800
001i0000008rG2sAAE,Cursus Nunc Mauris Ltd,Jamie Data,Gold,"416 Main St, Rockland, ME 04841-3345",Rockland,Northeast,Maine,6/8/2015,Faux,6/8/2015,Insurance,006i0000001vxtRAAQ,Cursus Nunc Mauris Ltd vxtRAAQ  MOL Standard Services,Services,MOL Standard,Discover,Faux,4841,9450,10.00%,15,700
001i0000008rG5UAAU,Non PC,Keyur Cruz,Gold,"300 6th St, Calumet, MI 49913-1508",Calumet,Midwest,Michigan,6/9/2015,Faux,6/1/2015,Financial Services,006i0000001vxqxAAA,Non PC vxqxAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Discover,Faux,49913,4686,29.00%,55,120
001i0000008rG10AAE,Aliquam Gravida Mauris Foundation,Jason Washington,Gold,"200 Mosbys Run, Roseland, VA 22967-8551",Roseland,Southeast,Virginia,6/9/2015,Faux,6/5/2015,Healthcare,006i0000001vxryAAA,Aliquam Gravida Mauris Foundation vxryAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Decision,Faux,22967,201.6,16.00%,2,120
001i0000008rFR2AAM,Cursus Diam Consulting,Eric Barnes,Gold,"5510 Airport Way S, Seattle, WA 98108-2255",Seattle,West,Washington,6/9/2015,Faux,3/13/2015,Financial Services,006i0000001vxIQAAY,Cursus Diam Consulting vxIQAAY  MOL Standard Software,Software,MOL Standard,Discover,Faux,98108,24064,6.00%,32,800
001i0000008rG16AAE,Nullam Suscipit Est Industries,Jennifer Gonzales,Gold,"312 N 1st Ave, Sandpoint, ID 83864-1404",Sandpoint,West,Idaho,6/9/2015,Faux,6/5/2015,Retail,006i0000001vxs4AAA,Nullam Suscipit Est Industries vxs4AAA  MOL Standard Software,Software,MOL Standard,Discover,Faux,83864,592,26.00%,1,800
001i0000008rG2UAAU,Nec Euismod Corporation,Deepak Ramirez,Gold,"200 10th St, Des Moines, IA 50309-3609",Des Moines,Midwest,Iowa,6/10/2015,Faux,6/8/2015,Hospitality,006i0000001vxtWAAQ,Nec Euismod Corporation vxtWAAQ  MOL Standard Software,Software,MOL Standard,Decision,Faux,50309,26560,17.00%,40,800
001i0000008rG1zAAE,Sed PC,Eric Barnes,Gold,"1406 NW 53rd St Ste 1A, Seattle, WA 98107-3731",Seattle,West,Washington,6/10/2015,Faux,6/7/2015,Services,006i0000001vxt1AAA,Sed PC vxt1AAA  MOL Standard Software,Software,MOL Standard,Commit,Faux,98107,4648,17.00%,7,800
001i0000008rG2CAAU,Convallis In Associates,Elissa Sanders,Gold,"3000 Main Ave, Durango, CO 81301-4245",Durango,West,Colorado,6/10/2015,Faux,6/8/2015,Financial Services,006i0000001vxtEAAQ,Convallis In Associates vxtEAAQ  MOL Standard Software,Software,MOL Standard,Discover,Faux,81301,11696,14.00%,17,800
001i0000008rG1wAAE,Fusce Mollis Duis Inc.,Elissa Sanders,Gold,"2030 S Cherokee St, RinDenver, CO 80223-3917",RinDenver,West,Colorado,6/11/2015,Faux,6/7/2015,Technology,006i0000001vxsyAAA,Fusce Mollis Duis Inc. vxsyAAA  MOL Mobile Maintenance,Maintenance,MOL Mobile,Decision,Faux,80223,1814.4,28.00%,21,120
001i0000008rG1uAAE,Ut Dolor Industries,Deepak Ramirez,Gold,"1514 Walnut St, Des Moines, IA 50309-3420",Des Moines,Midwest,Iowa,6/11/2015,Faux,6/7/2015,Manufacturing,006i0000001vxswAAA,Ut Dolor Industries vxswAAA  MOL Standard Services,Services,MOL Standard,Discover,Faux,50309,1190,15.00%,2,700
001i0000008rG1JAAU,At Libero PC,Deepak Ramirez,Gold,"332 E Main St, Ottumwa, IA 52501-3041",Ottumwa,Midwest,Iowa,6/11/2015,Faux,6/6/2015,Telecommunication,006i0000001vxsHAAQ,At Libero PC vxsHAAQ  MOL Standard Software,Software,MOL Standard,Solution,Faux,52501,7776,19.00%,12,800
001i0000008rG1fAAE,Tincidunt Nunc Inc.,Elissa Sanders,Gold,"453 Nevada Hwy, Boulder City, NV 89005-2424",Boulder City,West,Nevada,6/11/2015,Faux,6/6/2015,Manufacturing,006i0000001vxsdAAA,Tincidunt Nunc Inc. vxsdAAA  MOL Standard Software,Software,MOL Standard,Solution,Faux,89005,1360,15.00%,2,800
001i0000008rG2sAAE,Cursus Nunc Mauris Ltd,Jamie Data,Gold,"416 Main St, Rockland, ME 04841-3345",Rockland,Northeast,Maine,6/12/2015,Faux,6/9/2015,Insurance,006i0000001vxtuAAA,Cursus Nunc Mauris Ltd vxtuAAA  MOL Mobile Software,Software,MOL Mobile,Commit,Faux,4841,2772,23.00%,4,900
001i0000008rG3HAAU,Magna Tellus Faucibus Ltd,Keyur Cruz,Gold,"120 W Washington St Ste 1, Ann Arbor, MI 48104-1356",Ann Arbor,Midwest,Michigan,6/12/2015,Faux,6/9/2015,Technology,006i0000001vxuJAAQ,Magna Tellus Faucibus Ltd vxuJAAQ  MOL Standard Software,Software,MOL Standard,Discover,Faux,48104,9728,24.00%,16,800
001i0000008rG6VAAU,Global Phone Networks(GPN),Fred Jenkins,Gold,"110 N Magnolia Ave, El Cajon, CA 92020",El Cajon,West,California,6/12/2015,Faux,6/7/2015,Technology,006i0000001vxspAAA,Global Phone Networks(GPN) vxspAAA  MOL Standard Software,Software,MOL Standard,Discover,Faux,92020,36024,21.00%,57,800
001i0000008rG1sAAE,Sed Eget Lacus Foundation,Keyur Cruz,Gold,"207 E Washington St, Ann Arbor, MI 48104-2007",Ann Arbor,Midwest,Michigan,6/13/2015,Faux,6/7/2015,Technology,006i0000001vxsuAAA,Sed Eget Lacus Foundation vxsuAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Commit,Faux,48104,262.8,27.00%,3,120
001i0000008rG0nAAE,Est Congue A Corp.,Elissa Sanders,Gold,"820 Main St, Louisville, CO 80027-1865",Louisville,West,Colorado,6/13/2015,Faux,6/5/2015,Retail,006i0000001vxrlAAA,Est Congue A Corp. vxrlAAA  MOL Standard Services,Services,MOL Standard,Discover,Faux,80027,29939,9.00%,47,700
001i0000008rG5hAAE,Dis Parturient Montes Company,Eric Barnes,Gold,"5840 Airport Way S Ste 121, Seattle, WA 98108-2751",Seattle,West,Washington,6/13/2015,Faux,6/15/2015,Technology,006i0000001vxwcAAA,Dis Parturient Montes Company vxwcAAA  MOL Mobile Software,Software,MOL Mobile,Discover,Faux,98108,2349,13.00%,3,900
001i0000008rG2lAAE,Magna LLP,Dennis Watson,Gold,"5632 E Washington St, Indianapolis, IN 46219-6428",Indianapolis,Midwest,Indiana,6/13/2015,Faux,6/9/2015,Transportation,006i0000001vxtnAAA,Magna LLP vxtnAAA  MOL Standard Software,Software,MOL Standard,Commit,Faux,46219,13432,27.00%,23,800
001i0000008rG17AAE,Congue Elit Sed PC,Tara Wang,Gold,"16 E Route 66, Flagstaff, AZ 86001-5792",Flagstaff,Southwest,Arizona,6/13/2015,Faux,6/5/2015,Business Services,006i0000001vxs5AAA,Congue Elit Sed PC vxs5AAA  MOL Standard Software,Software,MOL Standard,Decision,Faux,86001,6192,14.00%,9,800
001i0000008rG6mAAE,Blandit Nam LLC,Deepak Ramirez,Gold,"613 S 2nd St, Milwaukee, WI 53204-1616",Milwaukee,Midwest,Wisconsin,6/14/2015,Faux,6/13/2015,Technology,006i0000001vxvKAAQ,Blandit Nam LLC vxvKAAQ  MOL Premium Software,Software,MOL Premium,Solution,Faux,53204,8832,8.00%,8,1200
